asin,title,review,star
B081XP71GD,"['excellent', 'earbuds']","['tws', 'good', 'range', 'connection', 'drop', 'moving', 'room', 'buds', 'stays', 'firmly', 'ears', 'fall', 'normal', 'routines', 'performance', 'wise', 'bass', 'good', 'excellent', 'noise', 'cancellation', 'calls', 'mic', 'picks', 'voice', 'crisp', 'buds', 'good', 'mute', 'external', 'noise', 'lag', 'online', 'video', 'streaming', 'video', 'calls', 'gaming', 'thanks', 'bluetooth', 'case', 'helps', 'charge', 'buds']",5.0
B081XP71GD,"['affordable', 'amazing']","['month', 'unsure', 'purchase', 'new', 'launch', 'reviews', 'wanted', 'low', 'budget', 'buds', 'good', 'quality', 'earbud', 'purchase', 'tell', 'pros', 'cons', 'perspective', 'new', 'user', 'expensive', 'ones', 'spot', 'alot', 'differences', 'price', 'pay', 'genuinely', 'good', 'device', 'pros', 'cons', 'sound', 'quality', 'good', 'use', 'watching', 'videos', 'general', 'tried', 'recording', 'videos', 'connected', 'quality', 'design', 'sleek', 'buds', 'comfortable', 'ears', 'wo', 'touch', 'sensor', 'good', 'fast', 'hardly', 'use', 'tried', 'playing', 'duty', 'phone', 'good', 'experience', 'kind', 'little', 'slow', 'realize', 'fact', 'thiese', 'buds', 'cheap', 'af', 'wo', 'mind', 'battery', 'life', 'great', 'stick', 'buds', 'time', 'good', 'bass', 'lovers', 'wo', 'problem', 'yoy', 'listen', 'song', 'volume', 'personally', 'connection', 'slow', 'bit', 'irritating', 'try', 'connect', 'bluetooth', 'happen', 'fine', 'according', 'price', 'paying', 'overall', 'product', 'good', 'considering', 'fact', 'great', 'price', 'point', 'design', 'cheap', 'important', 'concern', 'confused', 'buy', 'ahead', 'second', 'thought']",4.0
B081XP71GD,"['good', 'quality']","['bought', 'ptron', 'earpods', 'nt', 'believe', 'quality', 'price', 'nt', 'expect', 'quality', 'price', 'charging', 'case', 'attractive', 'look', 'cute', 'easily', 'carry', 'm', 'happy', 'purchase', 'excellent', 'product', 'sound', 'quality', 'connectivity', 'excellent', 'single', 'charge', 'works', 'long', 'promised', 'overall', 'product', 'good']",5.0
B081XP71GD,"['best', 'earbuds', 'good', 'price']","['absolutely', 'love', 'deal', 'earbuds', 'super', 'duper', 'amazing', 'better', 'ones', 'bought', 'previously', 'mi', 'got', 'annoyed', 'decided', 'order', 'new', 'crystal', 'clear', 'sound', 'bass', 'good', 'time', 'looks', 'elegant', 'deck', 'come', 'beautiful', 'buy', 'guys', 'big', 'maybe']",5.0
B081XP71GD,"['pathetic', 'customer', 'care', 'ptron']","['product', 'stopped', 'working', 'weeks', 'trying', 'reach', 'ptron', 'customer', 'care', 'weeks', 'response', 'emails', 'calls', 'pathetic', 'customer', 'support', 'waiting', 'anybody', 'responds', 'initiate', 'action', 'consumer', 'affairs', 'received', 'response', 'multiple', 'emails', 'threatened', 'initiate', 'action', 'consumer', 'affairs', 'email', 'simply', 'asked', 'send', 'product', 'courier', 'hyderabad', 'address', 'answers', 'customer', 'care', 'phone', 'number', 'bother', 'courier', 'product', 'knowing', 'guys', 'sure', 'need', 'forget', 'courier', 'sending', 'sure', 'customer', 'care', 'probably', 'guy', 'checking', 'emails', 'month', 'buying', 'cheap', 'product', 'buy', 'better', 'branded', 'ones']",1.0
B081XP71GD,"['good', 'price']","['good', 'music', 'listing', 'fine', 'tune', 'eq', 'settings', 'volume', 'getting', 'distortion', 'high', 'bass', 'light', 'weight', 'face', 'issue', 'long', 'time', 'wearing', 'fit', 'perfectly', 'quality', 'good', 'tested', 'bike', 'crowded', 'places', 'person', 'listen', 'voice', 'clearly', 'price', 'point', 'good']",4.0
B081XP71GD,"['lightweight', 'criteria', 'satisfied']","['comes', 'earphones', 'like', 'wearing', 'comfort', 'play', 'big', 'role', 'tend', 'find', 'earphones', 'uncomfortable', 'wear', 'ptron', 'comfortable', 'believe', 'lightweight', 'design', 'helps', 'comes', 'audio', 'quality', 'meh', 'rating', 'fine', 'amazing', 'bad', 'touch', 'controls', 'borderline', 'broken', 'work', 'maybe', 'times', 'better', 'simply', 'controlling', 'audio', 'adjust', 'volume', 'skipping', 'tracks', 'etc', 'phone', 'fiddle', 'headphones', 'hope', 'works', 'line', 'lightweight', 'wearing', 'comfort', 'important', 'important']",4.0
B081XP71GD,"['worth', 'buying']","['received', 'sound', 'quality', 'pretty', 'sure', 'better', 'ones', 'volume', 'feels', 'like', 'voice', 'distorted', 'bit', 'better', 'ptron', 'music', 'clear', 'use', 'looks', 'like', 'able', 'continue', 'connectivity', 'buds', 'connect', 'bluetooth', 'separately']",4.0
B081XP71GD,"['touch', 'sensitivity', 'biggest', 'issue']","['talking', 'sound', 'quality', 'built', 'quality', 'talking', 'touch', 'sensitivity', 'touch', 'sensitivity', 'bad', 'touch', 'material', 'sensitive', 'dimond', 'shape', 'confusing', 'u', 'try', 'rcv', 'getting', 'rejected', 'u', 'try', 'regulate', 'volume', 'google', 'speech', 'gets', 'activated', 'size', 'bit', 'larger', 'getting', 'perfectly', 'fit', 'ear', 'main', 'problem', 'comes', 'incommi', 'g', 'der', 'tells', 'numbers', 'irritating']",2.0
B081XP71GD,"['amazing', 'budget']","['amazing', 'product', 'ptron', 'greatful', 'product', 'true', 'bassbuds', 'amazingthe', 'bass', 'feature', 'premium', 'headphones', 'base', 'balanced', 'amazed', 'performance', 'earbuds', 'alot', 'expectations', 'price', 'range', 'bass', 'sound', 'quality', 'provide', 'marvelous', 'suggest', 'buy', 'budget', 'amazing']",5.0
B081XP71GD,"['good', 'far', 'far', 'good']","['received', 'ptron', 'bass', 'buds', 'urban', 'today', 'charging', 'case', 'cheap', 'quality', 'plastic', 'coated', 'textured', 'rubber', 'decent', 'look', 'noise', 'cancelation', 'feature', 'joke', 'volume', 'increased', 'sound', 'screech', 'bass', 'definitely', 'mark', 'comment', 'battery', 'life', 'test', 'product', 'comes', 'micro', 'usb', 'charging', 'port', 'type', 'c', 'port', 'let', 'personal', 'evaluation', 'opinion', 'product', 'worth', 'bucks', 'similar', 'products', 'available', 'inr', 'amazon', 'recommend', 'product', 'good', 'probability', 'returning', 'product']",2.0
B081XP71GD,"['true', 'wireless', 'buds', 'happy', 'ptron', 'bassbuds', 'urban']","['fits', 'ear', 'perfectly', 'love', 'look', 'feel', 'sound', 'quality', 'pretty', 'good', 'listening', 'rock', 'heavy', 'bass', 'music', 'hurt', 'ears', 'bass', 'treble', 'balanced', 'use', 'calls', 'find', 'flaws', 'till', 'feel', 'little', 'delay', 'response', 'time', 'picking', 'end', 'calls', 'wearing', 'environment', 'sound', 'un', 'heard', 'ear', 'buds', 'state', 'remove', 'ears', 'listen', 'voices', 'walking', 'use', 'single', 'bud', 'environmental', 'awareness', 'buds', 'case', 'hard', 'plastic', 'case', 'leather', 'finish', 'case', 'closed', 'state', 'shows', 'battery', 'indicator', 'good', 'thing']",5.0
B081XP71GD,"['magnificent', 'sound', 'quality', 'good', 'bass']","['loved', 'product', 'according', 'sound', 'quality', 'battery', 'life', 'past', 'week', 'pros', 'sound', 'quality', 'clear', 'volume', 'rock', 'music', 'battery', 'life', 'good', 'charging', 'case', 'buds', 'days', 'easily', 'buds', 'gets', 'charge', 'quickly', 'case', 'case', 'gets', 'fully', 'charges', 'hour', 'good', 'product', 'low', 'price']",5.0
B081XP71GD,"['happy', 'ptron', 'urban']","['reviews', 'youtube', 'good', 'price', 'range', 'ptron', 'bassbuds', 'urban', 'exactly', 'described', 'recommend', 'product', 'sound', 'quality', 'good', 'volume', 'quickly', 'good', 'ok', 'battery', 'awesome', 'cute', 'ptron', 'bassbuds', 'elite']",5.0
B081XP71GD,"['average', 'product', 'recommend', 'high', 'bass', 'lover']","['product', 'okay', 'nt', 'high', 'expectations', 'sound', 'quality', 'okay', 'vol', 'irritating', 'noise', 'cancellation', 'returned', 'cause', 'getting', 'issue', 'charging', 'care', 'charging', 'case', 'backup', 'times', 'issue', 'particular', 'product']",3.0
B081XP71GD,"['best', 'price', 'range']","['confused', 'buy', 'tws', 'paid', 'took', 'risk', 'bought', 'turn', 'amazing', 'price', 'range', 'product', 'amazing', 'talking', 'sound', 'quality', 'pretty', 'good', 'works', 'pretty', 'use', 'ear', 'bud', 'keeping', 'charge', 'comes', 'google', 'assistance', 'siri', 'found', 'amazing', 'case', 'gives', 'premium', 'look', 'leather', 'short', 'pretty', 'amazing', 'price', 'range']",5.0
B07DXGWF66,"['honest', 'review', 'edm', 'music', 'lover']","['doubt', 'great', 'bass', 'great', 'extent', 'noise', 'cancellation', 'decent', 'sound', 'clarity', 'mindblowing', 'battery', 'following', 'dissapointed', 'tried', 'lot', 'range', 'pain', 'ear', 'conical', 'wires', 'bit', 'long', 'makes', 'odd', 'pouch', 'worst', 'low', 'quality', 'distoring', 'mic', 'person', 'keeps', 'complaining', 'voice']",3.0
B07DXGWF66,"['unreliable', 'earphones', 'high', 'cost']","['earphones', 'unreliable', 'bought', 'days', 'right', 'ear', 'buds', 'got', 'cracked', 'automatically', 'got', 'divided', 'parts', 'sound', 'quality', 'good', 'ok', 'thing', 'bass', 'good', 'boat', 'earphones', 'guys', 'proof', 'attached', 'picsplease', 'think', 'unreliable', 'product', 'thanks']",1.0
B07DXGWF66,"['good', 'durable']","['bought', 'itfor', 'purchased', 'second', 'time', 'gifted', 'brother', 'good', 'sound', 'quality', 'good', 'connect', 'devices', 'time', 'connect', 'laptop', 'mobile', 'listening', 'muaic', 'lappy', 'u', 'switches', 'mobile', 'switch', 'device', 'good', 'price', 'awesome', 'battery', 'stand', 'hours', 'continously', 'hours', 'battery', 'life', 'pretty', 'awesome', 'comfortable', 'ear']",4.0
B07DXGWF66,"['good', 'earphone', 'issues', 'read', 'find']","['straight', 'pros', 'cons', 'boat', 'rockerz', 'pro', 'bluetooth', 'earphones', 'compared', 'non', 'pro', 'version', 'slight', 'improvement', 'quality', 'noticeable', 'slight', 'improvement', 'got', 'good', 'quality', 'quantity', 'bass', 'compared', 'price', 'range', 'bass', 'clean', 'tight', 'muddy', 'like', 'realme', 'bluetooth', 'earphones', 'vocals', 'clear', 'crisp', 'loud', 'heard', 'noisy', 'earphones', 'comfortable', 'wear', 'ear', 'guides', 'maybe', 'wearing', 'ear', 'guides', 'gave', 'pain', 'ears', 'eased', 'ear', 'guides', 'neckband', 'design', 'comfortable', 'wear', 'buds', 'got', 'magnets', 'helps', 'stick', 'hanged', 'tangling', 'comes', 'trendy', 'colours', 'like', 'yellow', 'teal', 'green', 'blue', 'red', 'youngsters', 'love', 'fast', 'gets', 'completely', 'charged', 'hour', 'got', 'high', 'voltage', 'protection', 'sound', 'brag', 'comparable', 'price', 'calls', 'clear', 'person', 'end', 'told', 'voice', 'audible', 'disturbances', 'got', 'feature', 'dual', 'connectivity', 'present', 'experience', 'connection', 'drops', 'lag', 'experienced', 'playing', 'biggest', 'gripe', 'earphone', 'battery', 'gets', 'emptied', 'quickly', 'compared', 'peers', 'fast', 'charging', 'expect', 'headphones', 'price', 'range', 'hours', 'rockers', 'pro', 'lasts', 'hours', 'got', 'asking', 'price', 'high', 'offers', 'value', 'money', 'poor', 'battery', 'auto', 'magnetic', 'feature', 'present', 'realme', 'bluetooth', 'earphones', 'feature', 'improved', 'battery', 'life', 'pair', 'alas', 'final', 'words', 'boat', 'rockerz', 'pro', 'bluetooth', 'earphones', 'good', 'terms', 'sound', 'quality', 'trendiness', 'lack', 'terms', 'battery', 'backup', 'pros', 'cons', 'comes', 'battery', 'life', 'loses', 'badly', 'options', 'price', 'range', 'loodaudio', 'everloop', 'good', 'boat', 'rockerz', 'offer', 'blaupunkt', 'offer', 'sony', 'pricey', 'high', 'treble', 'realme', 'bluetooth', 'poor', 'sound', 'quality', 'better', 'reading', 'cheers']",4.0
B07DXGWF66,"['charging', 'port', 'working']","['days', 'charging', 'port', 'working', 'return', 'wat', 'know', 'year', 'warranty', 'days', 'boat', 'send', 'new']",1.0
B07DXGWF66,"['awesome', 'wireless', 'headphone']","['awesome', 'good', 'sound', 'quality', 'hrs', 'battery', 'life', 'waww', 'look', 'brought', 'rupees', 'amazon', 'packageing', 'system', 'bad', 'poor', 'packaging', 'flipcart', 'packaging', 'system', 'better', 'amazon']",5.0
B07DXGWF66,"['stopped', 'working', 'days']","['sound', 'quality', 'adorable', 'overall', 'good', 'weeks', 'stopped', 'working', 'powered', 'claiming', 'warrenty', 'undergoing']",1.0
B07DXGWF66,"['great', 'sound', 'worst', 'mic']","['month', 'usage', 'reviewing', 'sound', 'bad', 'mic', 'use', 'riding', 'music', 'loud']",3.0
B07DXGWF66,"['bad', 'durabity']","['product', 'durability', 'month', 'lost', 'bill', 'details', 'nt', 'claim', 'warrenty', 'earphones', 'built', 'quality', 'bad', 'stops', 'wrking', 'completely', 'month', 'sep', 'nov', 'life', 'span', 'nt', 'lose', 'ur', 'bill', 'details', 'incase', 'u', 'want', 'warranty', 'purchasing', 'u', 'register', 'ur', 'product', 'boat', 'site', 'replacement', 'warranty']",1.0
B07DXGWF66,['disappointed'],"['earth', 'use', 'buying', 'product', 'stop', 'working', 'month', 'happiness', 'sailed', 'like', 'boat', 'disappointed']",1.0
B07DXGWF66,"['good', 'earphones', 'good', 'sound', 'quality', 'build', 'quality']","['received', 'boat', 'earphones', 'yesterday', 'evening', 'sound', 'quality', 'perfect', 'good', 'combination', 'bass', 'treble', 'feel', 'beat', 'connectivity', 'quick', 'detects', 'connects', 'easily', 'battery', 'life', 'good', 'stayed', 'hrs', 'received', 'yesterday', 'evening', 'playing', 'day', 'review', 'performance', 'good', 'earphones', 'looks', 'solid', 'build', 'quality', 'good', 'magnates', 'helpful', 'hold', 'earphones', 'earphones', 'looks', 'great', 'earphone', 'wire', 'bit', 'long', 'fine', 'sure', 'chance', 'charge', 'sure', 'time', 'charge', 'thing', 'observed', 'hours', 'play', 'time', 'music', 'stopped', 'playing', 'middle', 'sure', 'gets', 'disconnected', 'technical', 'problem', 'overall', 'performance', 'nice', 'good', 'experience']",3.0
B07DXGWF66,"['running', 'comfortable']","['sound', 'quality', 'good', 'mean', 'compared', 'senheiser', 'bose', 'worth', 'price', 'perfect', 'use', 'running', 'earbuds', 'comfortable', 'feel', 'plugged']",4.0
B07DXGWF66,"['extremely', 'good', 'bt', 'earphones', 'loud', 'super', 'bass']","['hey', 'budget', 'earphones', 'senn', 'piston', 'jbl', 'boat', 'rockerz', 'compared', 'boat', 'rockers', 'earphones', 'additionally', 'philips', 'basic', 'sony', 'jbl', 'headphone', 'bought', 'use', 'friends', 'relatives', 'compare', 'loudness', 'bass', 'overall', 'effect', 'bt', 'earphones', 'obviously', 'audiophile', 'know', 'difference', 'good', 'sound', 'noise', 'concern', 'found', 'wires', 'hang', 'lil', 'low', 'highs', 'nt', 'fault', 'paired', 'pro']",5.0
B07DXGWF66,"['nice', 'product']","['nice', 'product', 'rockers', 'pro', 'better', 'rockers', 'gud', 'boat']",4.0
B07DXGWF66,[],"['spellbpund', 'simply', 'thought', 'value', 'money', 'exceeds', 'expectations', 'compared', 'high', 'priced', 'jbl', 'skullcandy', 'ones', 'bought', 'seamlessly', 'complaints', 'days', 'sound', 'clear', 'loudness', 'crowded', 'areas', 'phone', 'calls', 'good', 'irregularities', 'voice', 'reception', 'battery', 'lasts', 'hours', 'constant', 'usage', 'charging', 'fast', 'overall', 'satisfied', 'product', 'boat']",5.0
B07DXGWF66,"['product', 'good', 'quality']","['product', 'stopped', 'working', 'month', 'time']",1.0
B07DXGWF66,"['expected', 'day', 'purchase']","['right', 'speaker', 'working', 'useless', 'product', 'big', 'disappointment']",1.0
B07DXGWF66,"['average', 'product', 'buy']","['average', 'product', 'happy', 'pros', 'good', 'sound', 'qualitycons', 'uncomfortable', 'silicon', 'buds', 'soft', 'bought', 'memory', 'foam', 'bud', 'pair', 'use', 'battery', 'life', 'ok', 'low', 'battery', 'alarm', 'dies', 'minlittle', 'heavy', 'earsno', 'return', 'possible']",1.0
B07DXGWF66,"['good', 'sound', 'bad', 'designed']","['sound', 'bass', 'quality', 'good', 'battery', 'life', 'good', 'noise', 'cancelling', 'good', 'wire', 'long', 'uncomfortable', 'looking', 'good', 'wire', 'starting', 'looking', 'bad', 'ok']",4.0
B07DXGWF66,"['good', 'product', 'decent', 'pros']","['product', 'good', 'buy', 'looking', 'decent', 'bluetooth', 'earphones', 'reputed', 'brand', 'sound', 'quality', 'pretty', 'good', 'good', 'bass', 'durability', 'material', 'durable', 'earphones', 'light', 'weightbattery', 'life', 'decent', 'battery', 'life', 'upto', 'hours', 'playtime', 'volume', 'connectivity', 'gets', 'connected', 'seconds', 'gets', 'disconnected', 'small', 'rangecall', 'quality', 'quality', 'decent', 'person', 'end', 'clearly', 'need', 'place', 'mic', 'exactly', 'near', 'mouth', 'gets', 'distorted']",3.0
B07DXGWF66,"['satisfied', 'totally']","['got', 'today', 'loved', 'product', 'awesome', 'sound', 'thinking', 'buy', 'airpod', 'friend', 'suggested', 'spend', 'ordered', 'amazing', 'looks', 'good', 'great', 'sound', 'nt', 'hurt', 'ua', 'ears', 'totally', 'satisfied', 'nt', 'battery', 'got', 'today']",5.0
B07DXGWF66,['buy'],"['rightside', 'speaker', 'stop', 'working', 'days']",1.0
B07DXGWF66,"['unable', 'connect', 'devices', 'simultaneously']","['overall', 'unable', 'connect', 'devices', 'simultaneously', 'guide', 'thank']",4.0
B07DXGWF66,"['overall', 'good', 'worth']","['problem', 'earpieces', 'metal', 'heavier', 'normal', 'wired', 'earpiece', 'makes', 'u', 'feel', 'uncomfortable', 'u', 'start', 'feel', 'heavier', 'ur', 'ears', 'earbuds', 'sleepery', 'heavy', 'earpiece', 'sleepery', 'earbuds', 'u', 'irritate', 'like', 'boat', 'focussed', 'bass', 'earphones', 'note', 'words', 'bass', 'bass', 'long', 'time', 'surely', 'u', 'headache', 'bought', 'think', 'worth', 'senhessier', 'cx', 'wired', 'earphones', 'way', 'better', 'way', 'u', 'want', 'buy', 'buy', 'sake', 'wireless', 'feature', 'sound', 'build', 'quality']",3.0
B07DXGWF66,"['received', 'product', 'earphone', 'working']","['guys', 'check', 'product', 'selling', 'received', 'product', 'earphone', 'working']",5.0
B07DXGWF66,"['nt', 'buy']","['sound', 'quality', 'good', 's', 'purpose', 'buying', 'wireless', 'earphone', 'controls', 'buttons', 'work', 'bought', 'product', 'withing', 'week', 'controls', 'stop', 'responding', 'nt', 'switch', 'got', 'refund', 'bought', 'piece', 'different', 'color', 'worn', 'day', 'time', 'seller', 'appario', 'retail', 'private', 'ltd', 'leave', 'wisdom', 'want', 'buy', 'buy', 'brand', 'platform']",1.0
B07DXGWF66,"['boat', 'beating', 'price', 'range']","['prime', 'customer', 'amazon', 'purchase', 'product', 'research', 'bought', 'boat', 'rokerz', 'sale', 'trust', 'blown', 'away', 'sony', 'headphones', 'price', 'range', 'similar', 'price', 'range', 'sound', 'quality', 'battery', 'life', 'good', 'tested', 'described', 'update', 'soon', 'durability', 'perfect', 'fit', 'pain', 'discomfort', 'boat', 'fantastic', 'job', 'amazing', 'music', 'quality', 'superb', 'bass', 'highs', 'mids', 'lows']",5.0
B07DXGWF66,"['good', 'product']","['rockerz', 'pro', 'good', 'product', 'battery', 'sound', 'feel', 'quality', 'quality', 'connection', 'product', 'ok', 'okthis', 'problem', 'minor', 'negligible', 'time', 'bluetooth', 'loses', 'connectivity', 'connects', 'automatically', 'volume', 'distortion', 'sound', 'sound', 'earphones', 'feel', 'noisy', 'good', 'effort', 'boat', 'awesome', 'product', 'runner', 'gyming', 'peoples', 'got', 'product', 'written', 'review', 'perspective', 'price']",4.0
B07DXGWF66,"['defective', 'product']","['defective', 'product', 'working', 'return', 'defective', 'product']",1.0
B07DXGWF66,"['minute', 'review']","['like', 'life', 'good', 'provide', 'hours', 'continuous', 'perfection', 'provide', 'smooth', 'experience', 'pain', 'quality', 'decent', 'offers', 'normal', 'tremble', 'bit', 'lower', 'low', 'price', 'point', 'makes', 'perfect', 'like', 'connectivity', 'time', 'high', 'frustrate', 'durability', 'concern', 'people', 'negative', 'reviews', 'look', 'low', 'price', 'point', 'doubt', 'boat', 'rocking', 'section', 'great', 'earbuds', 'want', 'enhance', 'music', 'listening', 'experience', 'easily', 'versions', 'tight', 'budget', 'perfect', 'choice']",4.0
B07DXGWF66,"['accepting', 'charging', 'days', 'purchase']","['let', 'tell', 'product', 'sound', 'quality', 'good', 'harmless', 'ears', 'loud', 'traffic', 'noise', 'disturb', 'listening', 'look', 'awesome', 'wires', 'battery', 'backup', 'awesome', 'seven', 'hours', 'hours', 'product', 'charging', 'days', 'purchase', 'acceptable', 'rating', 'lesser', 'available', 'change', 'ratings', 'review', 'replacement', 'refund', 'product', 'thing', 'deep', 'thing', 'ears', 'painful', 'minutes', 'regardssiddharth']",1.0
B07DXGWF66,"['read', 'carefully']","['brought', 'week', 'frank', 'awesome', 'expectations', 'sound', 'quality', 'like', 'having', 'personal', 'home', 'theatre', 'clear', 'loud', 'listen', 'single', 'bit', 'music', 'coming', 'battery', 'backup', 'said', 'working', 'near']",5.0
B07DXGWF66,"['frequent', 'failures']","['item', 'rendered', 'defective', 'times', 'months', 'usage', 'times', 'charging', 'issue', 'time', 'sound', 'distortion', 'warranty', 'item', 'repaired', 'times', 'registered', 'compliant', 'failure', 'product', 'spent', 'time', 'service', 'centre', 'completely', 'dissatisfied', 'reliability', 'product']",1.0
B07DXGWF66,"['cheep', 'quality']","['boat', 'blue', 'tooth', 'ye', 'doubt', 'voice', 'quality', 'amazing', 'days', 'big', 'fan', 'boat', 'voice', 'going', 'days', 'able', 'hear', 'sideboat', 'service', 'pathetic', 'raise', 'complaint', 'replacement', 'rapair', 'reaches', 'rapir', 'center', 'sure', 'days', 'boat', 'repair', 'big', 'suggestion', 'buy']",2.0
B07DXGWF66,"['defective', 'piece', 'disrespectful', 'policy']","['matter', 'excellent', 'product', 'matter', 'turn', 'day', 'guys', 'enforcing', 'replacement', 'failed', 'model', 'working', 'warranty', 'product', 'manufacturer', 'shed', 'days', 'got', 'shut', 'days', 'boat', 'needs', 'review', 'product', 'reviews', 'problem', 'issue', 'charging', 'purchased', 'boat', 'devices', 'far', 'disappointed', 'time', 'product', 'enforcement', 'replacement', 'leaves', 'option', 'stop', 'believing', 'boat', 'customer', 'service', 'problems', 'posted', 'customers', 'amazon', 'play', 'policies', 'manufacturer', 'needs', 'hel', 'customers', 'refund', 'defective', 'product', 'like', 'purchase', 'new', 'different', 'model']",1.0
B07DXGWF66,"['fraud', 'company', 'buy', 'boat']","['buy', 'product', 'cheated', 'boat', 'bought', 'headphones', 'stopped', 'working', 'purchase', 'tried', 'file', 'complaint', 'online', 'failed', 'times', 'decided', 'service', 'centre', 'returned', 'handed', 'new', 'set', 'parts', 'repair', 'tried', 'writing', 'emails', 'times', 'response', 'disheartened', 'feeling', 'wasting', 'money', 'fraud', 'company', 'tried', 'reaching', 'posting', 'feedback', 'facebook', 'time', 'removed', 'post', 'page', 'revert', 'buy', 'cheaper', 'brands', 'chance', 'set', 'faulty', 'beg', 'service']",1.0
B07DXGWF66,['good'],"['battery', 'faulty']",1.0
B07DXGWF66,"['buy', 'want', 'hurt', 'ears']","['nt', 'hear', 'hurt', 'ears', 'hit', 'directly', 'brainbattery', 'quality']",1.0
B07DXGWF66,"['awesome', 'bass', 'battery', 'life']","['awesome', 'bass', 'low', 'volume', 'bass', 'thing', 'earphones', 'like', 'sound', 'clarity', 'nonetheless', 'good', 'great', 'battery', 'life', 'lasts', 'hours', 'grouse', 'comfortable', 'changed', 'plugs', 'smallest', 'ears', 'hurt', 'maybe', 'takes', 'getting', 'spent', 'great', 'indian', 'sale', 'definitely', 'worth']",5.0
B07DXGWF66,['worth'],"['brought', 'piece', 'reading', 'lot', 'reviews', 'etc', 'purchased', 'started', 'turned', 'said', 'battery', 'low', 's', 'fine', 'initial', 'product', 'charged', 'battery', 'started', 'started', 'reconnecting', 'time', 'sound', 'started', 'disappearing', 'checking', 'range', 'manual', 'said', 'm', 'saw', 'placed', 'mobile', 'shirts', 'pocket', 'perfect', 'working', 'moved', 'pants', 'pocket', 'disconnected', 'reconnected', 'kept', 'happening', 'charge', 'totally', 'waste', 'time', 'value', 'times', 'got', 'know', 'small', 'range', 'nt', 'come', 'proper', 'range']",1.0
B07DXGWF66,"['review', 'days', 'continuous', 'use']","['good', 'base', 'good', 'mic', 'mids', 'treable', 'worst', 'thing', 'battery', 'indicator', 'actual', 'bettery', 'level', 'properly', 'jumps', 'percent', 'percent', 'directly', 'fast', 'charging', 'supported', 'charge', 'lasts', 'nt', 'buy', 'sea', 'green', 'color', 'looks', 'old', 'blackish', 'overall', 'average', 'sound', 'quality', 'good', 'calling']",3.0
B07DXGWF66,"['buy', 'months', 'earphone', 'working', 'properly']","['bad', 'months', 'earphone', 'working', 'year', 'warranty', 'useless', 'service', 'centre', 'service', 'help', 'waste', 'money']",1.0
B07DXGWF66,"['best', 'bass', 'edit', 'absolute', 'best', 'bass']","['time', 'boat', 'earphone', 'wired', 'earphone', 'company', 'brand', 'know', 'got', 'gift', 'relatives', 'abroad', 'bass', 'compared', 'earphone', 'bass', 'know', 'keeps', 'boasting', 'earphone', 'specifically', 'bass', 'equalizer', 'tweak', 'bass', 'come', 'closer', 'earphone', 'highs', 'high', 'lows', 'low', 'tweak', 'feel', 'stress', 'little', 'speakers', 'concert', 'like', 'experience', 'earphone', 'average', 'priced', 'overpriced', 'overrated', 'aside', 'bass', 'good', 'far', 'bluetooth', 'connectivity', 'good', 'range', 'good', 'quality', 'good', 'lag', 'latency', 'low', 'battery', 'backup', 'good', 'audio', 'codec', 'sbc', 'aac', 'supported', 'time', 'set', 'aac', 'resets', 'sbc', 'based', 'research', 'need', 'aptx', 'hd', 'change', 'codecs', 'earphone', 'play', 'aac', 'bad', 'updating', 'phones', 'firmwares', 'able', 'play', 'aac', 'codec', 'rockerz', 'proand', 'note', 'sound', 'quality', 'awesome', 'improvement', 'said', 'phone', 'support', 'aac', 'codec', 'bluetooth', 'better', 'sound', 'quality', 'awful', 'got', 'working', 'phone', 'update']",5.0
B07DXGWF66,['average'],"['fast', 'charging', 'dual', 'connectivity', 'noticed', 'issues', 'hear', 'noise', 'headset', 'stop', 'playing', 'music', 'videos', 'sec', 'small', 'tik', 'sound', 'comes', 'noise', 'stops', 'connected', 'playing', 'noise', 'heard', 'thing', 'battery', 'charge', 'correctly', 'shows', 'sudden', 'drop', 'charge', 'second', 'shows', 'charge', 'recharging', 'issues', 'kindly', 'comment', 'experience', 'second', 'headset', 'replacement', 'issue', 'hear', 'noise', 'headset', 'like', 'noice', 'heared', 'tuning', 'radio', 'stop', 'playing', 'music', 'videos', 'sec', 'small', 'tik', 'sound', 'comes', 'noise', 'stops', 'connected', 'playing', 'noise', 'heard', 'issue']",3.0
B07DXGWF66,"['ok', 'quality']","['headphones', 'good', 'beginning', 'week', 'getting', 'disturbance', 'left', 'earpiece', 'stays']",1.0
B07DXGWF66,"['average', 'product']","['reason', 'average', 'product', 'pros', 'excellent', 'cons', 'work', 'noise', 'cancellation', 'excellent', 'sound', 'quality', 'range', 'bad', 'good', 'battery', 'soft', 'earbuds', 'small', 'hole', 'wear', 'helmet', 'slight', 'change', 'angle', 'earpiece', 'unable', 'hear', 'earpiece', 'correct', 'left', 'earpiece', 'headphones', 'stopped', 'working', 'months', 'use', 'company', 'repaired', 'gave', 'time', 'taken', 'long', 'left', 'earpiece', 'projects', 'lower', 'sound', 'right', 'inform', 'bluetooth', 'gets', 'disconnected', 'going', 'useless', 'battery', 'reaches', 'keeps', 'informing', 'oops', 'battery', 'low', 'minute', 'minutes', 'switches']",3.0
